ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
82386,Oganeditse Moseki,M,25.0,171.0,67.0,Botswana,BOT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,
26502,Edgar Martins de Oliveira,M,28.0,180.0,67.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 1,500 metres",
113149,Song Sun-Bong,M,27.0,161.0,61.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,
112620,Marcin Janusz Sobala,M,28.0,187.0,95.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",
123925,Ingrit Lorena Valencia Victoria,F,27.0,160.0,50.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Flyweight,Bronze
79030,Tengiz Meskhadze,M,27.0,177.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,
113376,Rafael Soto Andrade,M,46.0,172.0,74.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Individual",
111281,Carlos Singson Brosas,M,16.0,172.0,64.0,Philippines,PHI,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Butterfly,
130399,Ruedi Wild,M,30.0,187.0,72.0,Switzerland,SUI,2012 Summer,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,
60432,Seien Kin,M,22.0,,,Japan,JPN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 10,000 metres",
49952,Cyril Walter Horn,M,23.0,,,Great Britain,GBR,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 1,500 metres",
59589,Nicolas Kiefer,M,27.0,182.0,80.0,Germany,GER,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,Silver
96765,Pierre Prat,M,22.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 3,000 metres Steeplechase",
116803,Daisuke Suzuki,M,22.0,181.0,74.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Men's Football,
129008,Elliot John Watters,M,29.0,177.0,68.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",
86322,Yury Nikulin,M,29.0,178.0,102.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Hammer Throw,
36427,Jean Aurea Foster,F,23.0,155.0,60.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",
48107,Luis Alberto Hernando Alzaga,M,28.0,184.0,73.0,Spain,ESP,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 20 kilometres,
73295,Jaak Mae,M,25.0,182.0,77.0,Estonia,EST,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
27495,Soner Demirta,M,25.0,170.0,74.0,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
621,Anas Sameer N. H. Abuyousuf,M,14.0,181.0,77.0,Qatar,QAT,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,
128514,Wang Lina,F,18.0,181.0,75.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Silver
129858,Harry L. Weston,M,,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
23770,Milagros Crespo Valle,F,29.0,166.0,64.0,Cuba-1,CUB,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
47204,Jacob Oskar Julius Heidtmann,M,21.0,195.0,83.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
13236,Jean-Franois Bonnard,M,30.0,180.0,88.0,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,
34866,Nelson Fernndez Alonso,M,18.0,157.0,72.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,
16781,Yelena Nikolayevna Burukhina,F,28.0,164.0,57.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,
110017,Tika Ram Shrestha,M,40.0,172.0,60.0,Nepal,NEP,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",
96699,Bernhard Prack,M,29.0,180.0,70.0,Austria,AUT,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Multihull,
35077,Ivan Viktorovich Fesenko,M,24.0,169.0,60.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Nordic Combined,Nordic Combined Men's Individual,
111516,Simon Olov Sjdin,M,21.0,192.0,85.0,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
7597,Bao Yingying,F,24.0,172.0,67.0,China,CHN,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Individual",
39731,Michaela Gerg-Leitner,F,26.0,165.0,57.0,Germany,GER,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,
125297,"Luis Felipe ""Tingui"" Vargas Velzquez",M,21.0,164.0,61.0,Puerto Rico,PUR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Rings,
45142,Raili Karin Helena Halttu (-Renkonen),F,27.0,165.0,54.0,Finland,FIN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 100 metres,
54572,Jeong On-Ra,F,14.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Freestyle,
82816,Lucky Msiska,M,28.0,176.0,75.0,Zambia,ZAM,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,
31007,Kenneth Victor Dwan,M,24.0,183.0,86.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Single Sculls,
7032,Philippa June Baker (-Hogan),F,29.0,,,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,
108952,Hendra Setiawan,M,31.0,183.0,82.0,Indonesia,INA,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Men's Doubles,
79281,Mitja Menar,M,21.0,190.0,70.0,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
126098,Jean Vernier,M,28.0,174.0,61.0,France,FRA,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 1,500 metres",
50793,Bret Richard Hudson,M,22.0,160.0,62.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
17614,Maria Elena Camerin,F,22.0,165.0,56.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,
29102,Alejandro L. Doherty Horan,M,23.0,179.0,76.0,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,
62932,Robert Marek Korzeniowski,M,27.0,168.0,60.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,Gold
102002,Sergey Nikolayevich Rogozhin,M,24.0,174.0,67.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
7954,"Ernest ""Ernie"" Barnes",M,24.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Marathon,
114516,Patrick Staudacher,M,29.0,190.0,92.0,Italy,ITA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,
91344,Svetlana Vyacheslavovna Paramygina,F,32.0,164.0,60.0,Belarus,BLR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
87967,Katsumi Oda,M,24.0,198.0,87.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,
27369,Andr Delloue,M,,,66.0,France,FRA,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Lightweight,
30735,Denise Kanstrup Dupont,F,25.0,169.0,68.0,Denmark,DEN,2010 Winter,2010,Winter,Vancouver,Curling,Curling Women's Curling,
47884,Selina Heregger,F,24.0,169.0,65.0,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,
113239,Wayne Thomas Sorensen,M,37.0,185.0,68.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
27516,"Nicholas Charles ""Nick"" Dempsey",M,27.0,180.0,71.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Windsurfer,
51426,Renee Hykel,F,29.0,175.0,58.0,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,
111701,Wadysaw Skoczylas,M,45.0,,,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",
50491,Urka Hrovat,F,19.0,170.0,63.0,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
121698,Tatyana Aleksandrovna Trapeznikova,F,28.0,170.0,66.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 3,000 metres",
111820,Arkadiusz Skrzypaszek,M,20.0,185.0,78.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,
125803,"Spyridon ""Spyros"" Vellas",M,,,,Omas Helliniki P. S.,GRE,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
9803,Daima Mayelis Beltrn Guisado,F,28.0,182.0,104.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Heavyweight,Silver
105167,Francisco Demetrio Snchez Betancourd,M,19.0,190.0,90.0,Venezuela,VEN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,
72977,Julia Mchtig,F,26.0,187.0,80.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,
20957,Choe Hyo-Sim,F,22.0,159.0,63.0,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,Silver
16750,Olia Burtaev,F,17.0,170.0,,Australia,AUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,
68562,Leif Thomas Lejdstrm,M,22.0,189.0,79.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,
10916,Elodie Bertrand,F,31.0,180.0,69.0,France,FRA,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Three Person Keelboat,
123530,Annika Urvikko,F,21.0,157.0,57.0,Finland,FIN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,
131092,Frantiek Wirth,M,33.0,,,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
112101,Albert Peter Smessaert,M,19.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",
60529,Mark Lyle Kingsland,M,22.0,178.0,75.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",
19691,"Wan Hei ""Matthew"" Chan",M,28.0,174.0,63.0,Hong Kong,HKG,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",
98465,Nicols Rajcevich,M,17.0,,,Chile,CHI,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Backstroke,
51593,Kazuaki Ichikawa,M,22.0,178.0,75.0,Japan-2,JPN,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,
71973,"Walter Harry ""Chip"" Lubsen, Jr.",M,21.0,195.0,89.0,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,
73053,Sophie MacKenzie,F,24.0,172.0,57.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,
102477,Bredni Roque Mendoza,M,28.0,160.0,69.0,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,
110972,Ulrike Sindelar-Pachowsky,F,21.0,158.0,50.0,Austria,AUT,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Springboard,
59125,Amel Khamtache,F,31.0,181.0,55.0,Algeria,ALG,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,
127790,Herbert Wachter,M,31.0,171.0,66.0,Austria,AUT,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
28617,Herbert Dimmel,M,41.0,,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
92947,Jos Gregorio Pea Trejo,M,29.0,160.0,52.0,Venezuela,VEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",
54423,Ole Andreas Jensen,M,39.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Any Position, 600 metres",
124401,Ren van der Kuil,M,20.0,,,Netherlands,NED,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 400 metres Freestyle,
444,Camille Anne Franoise Abily,F,27.0,168.0,60.0,France,FRA,2012 Summer,2012,Summer,London,Football,Football Women's Football,
39237,Andrs Gazzotti,M,40.0,,,Argentina,ARG,1936 Summer,1936,Summer,Berlin,Polo,Polo Men's Polo,Gold
80749,Diana Iuliana Mocanu,F,16.0,170.0,68.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Backstroke,Gold
50961,Jules Guillaume Hulsmans,M,25.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Modern Pentathlon,Modern Pentathlon Men's Individual,
4059,"Georges Ivan ""Go"" Andr (Monnard-)",M,34.0,188.0,85.0,France,FRA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres Hurdles,
95946,Anatoly Sergeyevich Polyakov,M,24.0,180.0,77.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Butterfly,
123139,Tadao Uesako,M,30.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,
63577,Lech Koziejowski,M,27.0,180.0,76.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Individual",
123640,Nils Gunnar Utterberg,M,21.0,182.0,69.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
108570,Konstantin Valeriyevich Semyonov,M,29.0,180.0,73.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Lightweight,
135408,Claudio F. Zulianello,M,23.0,198.0,91.0,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Men's Volleyball,Bronze
47338,Gustave Marinius Heiss,M,31.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Individual",
7040,"Vincent Lamont ""Vin"" Baker",M,28.0,207.0,109.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold
29890,Marian Drgulescu,M,27.0,163.0,64.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Floor Exercise,
69285,Danell Johan Leyva Gonzalez,M,24.0,170.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,Silver
46770,"Hersey R. Hawkins, Jr.",M,22.0,190.0,86.0,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,Bronze
47312,Lara Heinz,F,23.0,174.0,66.0,Luxembourg,LUX,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,
56431,Ina Justh,F,26.0,184.0,79.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,
36205,David John Oliver Forbes,M,38.0,185.0,100.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,Gold
17059,Homer Morrison Byington,M,26.0,,,United States,USA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Men's Singles,
127078,Carina Vogt,F,22.0,171.0,62.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",Gold
59602,Marina Kiehl,F,19.0,164.0,62.0,West Germany,FRG,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
47401,Herman Alrich Frostrup Helgesen,M,31.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
49680,Arun Homraruen,M,30.0,174.0,64.0,Thailand,THA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's Windsurfer,
36711,Atilio Franois Baldi,M,26.0,,,Uruguay,URU,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
62554,Iordanis Konstantinidis,M,23.0,184.0,90.0,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
89388,Diego Ordez Arcauz,M,24.0,,,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,
5797,"George Dimitri Athans, Sr.",M,27.0,,,Canada,CAN,1948 Summer,1948,Summer,London,Diving,Diving Men's Springboard,
23885,Adrian Croitoru,M,21.0,183.0,90.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,
8926,Amnaay Zebedayo Bayo,M,28.0,178.0,64.0,Tanzania,TAN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Marathon,
80895,Ayele Mohamed,M,30.0,173.0,54.0,Ethiopia,ETH,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Bantamweight,
122226,Tarath Tabitha Tsatsa,F,35.0,158.0,44.0,Zimbabwe,ZIM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,
48207,Walter Andr Grard Herssens,M,22.0,,,Belgium,BEL,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Triple Jump,
130120,Piotr Wiaderek,M,28.0,185.0,78.0,Poland,POL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,
28894,Ryszard Marcin Dugosz,M,30.0,182.0,97.0,Poland,POL,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
68844,Amy Elizabeth LePeilbet,F,30.0,170.0,65.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
57516,Tibor Karczag,M,24.0,160.0,60.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Bantamweight,
75054,Lazaro de la C. Marin Ortega,M,25.0,198.0,91.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,
11278,Roberta Bianconi,F,27.0,176.0,76.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver
96335,Franz Portmann,M,32.0,,,Canada,CAN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
102220,Mykhailo Mykhailovych Romanchuk,M,19.0,190.0,82.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",
109011,Dawit Seyaum Biratu,F,20.0,161.0,49.0,Ethiopia,ETH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",
24489,Gregor Cviji,M,28.0,196.0,98.0,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,
58954,"Daniel ""Dan"" Ketchum",M,22.0,193.0,95.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
101739,Dulce Mara Rodrguez de la Cruz,F,35.0,158.0,46.0,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 10,000 metres",
9046,William Maurice Beatley,M,28.0,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",
58669,H. J. Ken,M,,,,Austria,AUT,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",
21049,Choi Myong-Hui,F,14.0,135.0,25.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,
17968,Aldo Canti,M,23.0,185.0,80.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,
129151,"Raymond ""Randy"" Weber",M,16.0,180.0,68.0,United States,USA,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
5687,Sofia Assefa Abebe,F,20.0,167.0,52.0,Ethiopia,ETH,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 3,000 metres Steeplechase",
94699,Roxanne Taillard Pierce (-Mancha),F,17.0,163.0,48.0,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
72271,Emil August Lundberg,M,42.0,,,Sweden,SWE,1906 Summer,1906,Summer,Athina,Diving,Diving Men's Platform,
125732,Alberto Camilo Velzquez Aguilar,M,22.0,171.0,81.0,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Individual",
103770,Doreen Delores Ryan (McLeod-),F,32.0,170.0,73.0,Canada,CAN,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,000 metres",
75110,Smiljana Marinovi,F,26.0,176.0,60.0,Croatia,CRO,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,
92200,Leonel Ditutala Paulo,M,22.0,198.0,114.0,Angola,ANG,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,
131726,Sara Lane Wright (-Adderly),F,31.0,173.0,70.0,Bermuda,BER,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's One Person Dinghy,
55971,Vivian Laureen Joseph,F,15.0,159.0,57.0,United States-1,USA,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,Bronze
122874,Kalle Kustaa Tuulos,M,21.0,,,Finland,FIN,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Men's Singles,
84888,Bruno N'Diaye,M,19.0,,,Senegal,SEN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Individual Medley,
5639,Yared Asmerom Tesfit,M,28.0,171.0,58.0,Eritrea,ERI,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,
65248,Dmitry Platonovich Kuskov,M,35.0,,,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",
20773,Dyton Chimwaza,M,27.0,173.0,71.0,Malawi,MAW,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,
45212,Wolfgang Hamberger,M,33.0,182.0,82.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Running Target, 50 metres",
133645,Ervin Zdor,M,21.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Water Polo,Water Polo Men's Water Polo,Gold
102023,James Rohleder,M,29.0,170.0,65.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Lightweight,
130210,Dieter Benedikt Wiedenmann,M,27.0,192.0,84.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,Gold
97653,Brenda Putnam,F,42.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
99978,Victor Iosifovich Reneischi,M,29.0,178.0,81.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
131931,"Frederick Henry ""Harry"" Wyld",M,27.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
112581,Albert Willem Snouck Hurgronje,M,20.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,
132915,Mikhail Viktorovich Yesin,M,26.0,179.0,60.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
